"","Rok","Imię","Liczba","Płeć"
"712",2000,"APOLONIA",6,"K"
"713",2000,"ARIANNA",6,"K"
"714",2000,"AURORA",6,"K"
"715",2000,"BIANCA",6,"K"
"716",2000,"CAMILA",6,"K"
"717",2000,"DOBROCHNA",6,"K"
"718",2000,"ELISABETH",6,"K"
"719",2000,"EMILIE",6,"K"
"720",2000,"ESMERALDA",6,"K"
"721",2000,"FRANCESCA",6,"K"
"722",2000,"FRYDERYKA",6,"K"
"723",2000,"HIACYNTA",6,"K"
"724",2000,"JAGIENKA",6,"K"
"725",2000,"JENNY",6,"K"
"726",2000,"KAMELIA",6,"K"
"727",2000,"KAYA",6,"K"
"728",2000,"KRISTINA",6,"K"
"729",2000,"LARA",6,"K"
"730",2000,"LIVIA",6,"K"
"731",2000,"MAKKA",6,"K"
"732",2000,"MARYAM",6,"K"
"733",2000,"MEGAN",6,"K"
"734",2000,"MIRA",6,"K"
"735",2000,"NELLY",6,"K"
"736",2000,"OLEKSANDRA",6,"K"
"737",2000,"RACHELA",6,"K"
"738",2000,"REBEKA",6,"K"
"739",2000,"ROXANA",6,"K"
"740",2000,"SOFIYA",6,"K"
"741",2000,"SUSANNA",6,"K"
"742",2000,"YAEL",6,"K"
"743",2000,"YANA",6,"K"
"744",2000,"YULIYA",6,"K"
"745",2000,"AGATHA",5,"K"
"746",2000,"AIDA",5,"K"
"747",2000,"ALESSIA",5,"K"
"748",2000,"ANDŻELINA",5,"K"
"749",2000,"ANNETTE",5,"K"
"750",2000,"ANNIKA",5,"K"
"751",2000,"ARKADIA",5,"K"
"752",2000,"CARLA",5,"K"
"753",2000,"CAROLIN",5,"K"
"754",2000,"CLARA",5,"K"
"755",2000,"CRISTINA",5,"K"
"756",2000,"ELEONORA",5,"K"
"757",2000,"EUNIKA",5,"K"
"758",2000,"IMAN",5,"K"
"759",2000,"INGRID",5,"K"
"760",2000,"JASMINE",5,"K"
"761",2000,"JOHANNA",5,"K"
"762",2000,"JULIE",5,"K"
"763",2000,"KARMEN",5,"K"
"764",2000,"KATRINA",5,"K"
"765",2000,"KELLY",5,"K"
"766",2000,"KHRYSTYNA",5,"K"
"767",2000,"KSYMENA",5,"K"
"768",2000,"LIGIA",5,"K"
"769",2000,"LILIA",5,"K"
"770",2000,"LINA",5,"K"
"771",2000,"LIZA",5,"K"
"772",2000,"MADINA",5,"K"
"773",2000,"MARYNA",5,"K"
"774",2000,"MICHELA",5,"K"
"775",2000,"NASTAZJA",5,"K"
"776",2000,"NATASHA",5,"K"
"777",2000,"NICOLL",5,"K"
"778",2000,"RAYANA",5,"K"
"779",2000,"REBECCA",5,"K"
"780",2000,"ROMA",5,"K"
"781",2000,"ROMINA",5,"K"
"782",2000,"RONI",5,"K"
"783",2000,"SALOMEA",5,"K"
"784",2000,"SAMANTHA",5,"K"
"785",2000,"SAMIRA",5,"K"
"786",2000,"SHIR",5,"K"
"787",2000,"SHIRA",5,"K"
"788",2000,"STANISŁAWA",5,"K"
"789",2000,"SYBILLA",5,"K"
"790",2000,"TAL",5,"K"
"791",2000,"TANZILA",5,"K"
"792",2000,"VIKTORIYA",5,"K"
"793",2000,"VIVIEN",5,"K"
"794",2000,"YASMIN",5,"K"
"795",2000,"YUVAL",5,"K"
"796",2000,"ZYTA",5,"K"
"797",2001,"JAKUB",18612,"M"
"798",2001,"MATEUSZ",9899,"M"
"799",2001,"KACPER",8569,"M"
"800",2001,"MICHAŁ",8529,"M"
"801",2001,"DAWID",7203,"M"
"802",2001,"PATRYK",6800,"M"
"803",2001,"KAMIL",6115,"M"
"804",2001,"PIOTR",5444,"M"
"805",2001,"SZYMON",4971,"M"
"806",2001,"BARTOSZ",4562,"M"
"807",2001,"PAWEŁ",4487,"M"
"808",2001,"MACIEJ",4375,"M"
"809",2001,"DOMINIK",4369,"M"
"810",2001,"ADAM",3721,"M"
"811",2001,"SEBASTIAN",3699,"M"
"812",2001,"ŁUKASZ",3617,"M"
"813",2001,"ADRIAN",3483,"M"
"814",2001,"DAMIAN",3429,"M"
"815",2001,"FILIP",3376,"M"
"816",2001,"KRYSTIAN",3333,"M"
"817",2001,"MIKOŁAJ",3260,"M"
"818",2001,"MARCIN",3131,"M"
"819",2001,"KRZYSZTOF",2990,"M"
"820",2001,"TOMASZ",2911,"M"
"821",2001,"DANIEL",2746,"M"
"822",2001,"WOJCIECH",2712,"M"
"823",2001,"BARTŁOMIEJ",2699,"M"
"824",2001,"HUBERT",2658,"M"
"825",2001,"WIKTOR",2406,"M"
"826",2001,"KONRAD",2316,"M"
"827",2001,"JAN",2309,"M"
"828",2001,"KAROL",2286,"M"
"829",2001,"MIŁOSZ",1927,"M"
"830",2001,"RAFAŁ",1889,"M"
"831",2001,"OSKAR",1755,"M"
"832",2001,"PRZEMYSŁAW",1680,"M"
"833",2001,"GRZEGORZ",1519,"M"
"834",2001,"ALEKSANDER",1270,"M"
"835",2001,"ARKADIUSZ",1243,"M"
"836",2001,"RADOSŁAW",1158,"M"
"837",2001,"KLAUDIUSZ",1148,"M"
"838",2001,"ARTUR",1059,"M"
"839",2001,"ERYK",1028,"M"
"840",2001,"MAKSYMILIAN",985,"M"
"841",2001,"IGOR",972,"M"
"842",2001,"ROBERT",937,"M"
"843",2001,"MAREK",929,"M"
"844",2001,"MARCEL",890,"M"
"845",2001,"NORBERT",826,"M"
"846",2001,"MARIUSZ",645,"M"
"847",2001,"ANDRZEJ",612,"M"
"848",2001,"BŁAŻEJ",586,"M"
"849",2001,"JACEK",575,"M"
"850",2001,"GABRIEL",566,"M"
"851",2001,"DARIUSZ",561,"M"
"852",2001,"CEZARY",542,"M"
"853",2001,"NIKODEM",511,"M"
"854",2001,"ALAN",484,"M"
"855",2001,"STANISŁAW",465,"M"
"856",2001,"GRACJAN",456,"M"
"857",2001,"JAROSŁAW",400,"M"
"858",2001,"ANTONI",387,"M"
"859",2001,"REMIGIUSZ",347,"M"
"860",2001,"EMIL",332,"M"
"861",2001,"KAJETAN",304,"M"
"862",2001,"TYMOTEUSZ",294,"M"
"863",2001,"OLAF",292,"M"
"864",2001,"FRANCISZEK",291,"M"
"865",2001,"FABIAN",285,"M"
"866",2001,"ALBERT",276,"M"
"867",2001,"TOBIASZ",249,"M"
"868",2001,"DENIS",241,"M"
"869",2001,"JĘDRZEJ",241,"M"
"870",2001,"ERNEST",227,"M"
"871",2001,"KUBA",227,"M"
"872",2001,"SYLWESTER",221,"M"
"873",2001,"SEWERYN",219,"M"
"874",2001,"SŁAWOMIR",217,"M"
"875",2001,"JULIAN",216,"M"
"876",2001,"KEWIN",191,"M"
"877",2001,"KORNEL",189,"M"
"878",2001,"OLIWIER",185,"M"
"879",2001,"DORIAN",156,"M"
"880",2001,"NATAN",144,"M"
"881",2001,"CYPRIAN",143,"M"
"882",2001,"MARTIN",141,"M"
"883",2001,"WITOLD",137,"M"
"884",2001,"KEVIN",134,"M"
"885",2001,"MARCELI",122,"M"
"886",2001,"DAVID",121,"M"
"887",2001,"AMADEUSZ",120,"M"
"888",2001,"JULIUSZ",120,"M"
"889",2001,"ALEKS",115,"M"
"890",2001,"JANUSZ",113,"M"
"891",2001,"JERZY",113,"M"
"892",2001,"SAMUEL",110,"M"
"893",2001,"BRUNO",107,"M"
"894",2001,"IGNACY",104,"M"
"895",2001,"OLIWER",104,"M"
"896",2001,"BORYS",101,"M"
"897",2001,"KORDIAN",96,"M"
"898",2001,"MIROSŁAW",94,"M"
"899",2001,"SZCZEPAN",94,"M"
"900",2001,"ALEXANDER",92,"M"
"901",2001,"MICHAEL",90,"M"
"902",2001,"BRAJAN",87,"M"
"903",2001,"ZBIGNIEW",85,"M"
"904",2001,"BENIAMIN",84,"M"
"905",2001,"MAKSYM",83,"M"
"906",2001,"ROMAN",83,"M"
"907",2001,"ALEX",75,"M"
"908",2001,"JÓZEF",75,"M"
"909",2001,"JONASZ",74,"M"
"910",2001,"RYSZARD",74,"M"
"911",2001,"TADEUSZ",72,"M"
"912",2001,"PATRICK",69,"M"
"913",2001,"IRENEUSZ",67,"M"
"914",2001,"EMANUEL",64,"M"
"915",2001,"ALEKSY",63,"M"
"916",2001,"OLIVER",62,"M"
"917",2001,"JOACHIM",61,"M"
"918",2001,"SERGIUSZ",61,"M"
"919",2001,"TYMON",60,"M"
"920",2001,"STEFAN",59,"M"
"921",2001,"OLGIERD",57,"M"
"922",2001,"LEON",56,"M"
"923",2001,"NIKOLAS",56,"M"
"924",2001,"BOGDAN",54,"M"
"925",2001,"JONATAN",54,"M"
"926",2001,"WALDEMAR",53,"M"
"927",2001,"NICOLAS",51,"M"
"928",2001,"JEREMI",49,"M"
"929",2001,"KASPER",49,"M"
"930",2001,"NATANIEL",49,"M"
"931",2001,"KORNELIUSZ",48,"M"
"932",2001,"MIESZKO",48,"M"
"933",2001,"OLIVIER",48,"M"
"934",2001,"IWO",46,"M"
"935",2001,"OKTAWIAN",44,"M"
"936",2001,"FRYDERYK",43,"M"
"937",2001,"MAURYCY",43,"M"
"938",2001,"THOMAS",43,"M"
"939",2001,"LESZEK",41,"M"
"940",2001,"KRYSPIN",39,"M"
"941",2001,"MAXIMILIAN",38,"M"
"942",2001,"GERARD",36,"M"
"943",2001,"ERWIN",35,"M"
"944",2001,"MATTHEW",35,"M"
"945",2001,"CHRISTIAN",34,"M"
"946",2001,"EMILIAN",34,"M"
"947",2001,"JEREMIASZ",34,"M"
"948",2001,"KSAWERY",33,"M"
"949",2001,"BERNARD",32,"M"
"950",2001,"PHILIP",31,"M"
"951",2001,"KAZIMIERZ",30,"M"
"952",2001,"MATTEO",30,"M"
"953",2001,"JACOB",28,"M"
"954",2001,"BOGUSŁAW",26,"M"
"955",2001,"KASJAN",26,"M"
"956",2001,"KONSTANTY",26,"M"
"957",2001,"VICTOR",26,"M"
"958",2001,"GUSTAW",25,"M"
"959",2001,"PASCAL",25,"M"
"960",2001,"SIMON",25,"M"
"961",2001,"FLORIAN",24,"M"
"962",2001,"NICHOLAS",24,"M"
"963",2001,"OSCAR",24,"M"
"964",2001,"ARIEL",22,"M"
"965",2001,"ROLAND",22,"M"
"966",2001,"ALESSANDRO",21,"M"
"967",2001,"BOGUMIŁ",21,"M"
"968",2001,"DENNIS",21,"M"
"969",2001,"ELIASZ",21,"M"
"970",2001,"JONATHAN",21,"M"
"971",2001,"MARCO",21,"M"
"972",2001,"WŁADYSŁAW",21,"M"
"973",2001,"ANDREAS",20,"M"
"974",2001,"JORDAN",20,"M"
"975",2001,"TYTUS",20,"M"
"976",2001,"BRIAN",19,"M"
"977",2001,"EDWARD",19,"M"
"978",2001,"LUCJAN",19,"M"
"979",2001,"WIESŁAW",19,"M"
"980",2001,"LEONARD",18,"M"
"981",2001,"BENJAMIN",17,"M"
"982",2001,"BRUNON",17,"M"
"983",2001,"LUKAS",17,"M"
"984",2001,"MILAN",17,"M"
"985",2001,"ANGELO",16,"M"
"986",2001,"DMYTRO",16,"M"
"987",2001,"EDWIN",16,"M"
"988",2001,"KOSMA",16,"M"
"989",2001,"MARKUS",16,"M"
"990",2001,"PAUL",16,"M"
"991",2001,"BOGUSZ",15,"M"
"992",2001,"DAVIDE",15,"M"
"993",2001,"ERIC",15,"M"
"994",2001,"LUCA",15,"M"
"995",2001,"MARIAN",15,"M"
"996",2001,"ZIEMOWIT",15,"M"
"997",2001,"CRISTIAN",14,"M"
"998",2001,"DASTIN",14,"M"
"999",2001,"HENRYK",14,"M"
"1000",2001,"LUCAS",14,"M"
"1001",2001,"PETER",14,"M"
"1002",2001,"TEODOR",14,"M"
"1003",2001,"ARON",13,"M"
"1004",2001,"CHRISTOPHER",13,"M"
"1005",2001,"CHRYSTIAN",13,"M"
"1006",2001,"ERIK",13,"M"
"1007",2001,"FELIKS",13,"M"
"1008",2001,"FRANCESCO",13,"M"
"1009",2001,"HUGO",13,"M"
"1010",2001,"KLEMENS",13,"M"
"1011",2001,"LEONARDO",13,"M"
"1012",2001,"MAGOMED",13,"M"
"1013",2001,"MAKARY",13,"M"
"1014",2001,"MARCELIN",13,"M"
"1015",2001,"MARK",13,"M"
"1016",2001,"MICHELE",13,"M"
"1017",2001,"TOBIAS",13,"M"
"1018",2001,"ANTON",12,"M"
"1019",2001,"ANTONIO",12,"M"
"1020",2001,"JUSTIN",12,"M"
"1021",2001,"KARIM",12,"M"
"1022",2001,"MARIO",12,"M"
"1023",2001,"NICO",12,"M"
"1024",2001,"OMAR",12,"M"
"1025",2001,"VLADYSLAV",12,"M"
"1026",2001,"ARNOLD",11,"M"
"1027",2001,"BRYAN",11,"M"
"1028",2001,"CYRYL",11,"M"
"1029",2001,"EDGAR",11,"M"
"1030",2001,"JAKOB",11,"M"
"1031",2001,"OLEKSANDR",11,"M"
"1032",2001,"OMER",11,"M"
"1033",2001,"SIMONE",11,"M"
"1034",2001,"TRISTAN",11,"M"
"1035",2001,"VINCENT",11,"M"
"1036",2001,"WILLIAM",11,"M"
"1037",2001,"ARIAN",10,"M"
"1038",2001,"ARTHUR",10,"M"
"1039",2001,"BENEDYKT",10,"M"
"1040",2001,"BRANDON",10,"M"
"1041",2001,"IVAN",10,"M"
"1042",2001,"JAROMIR",10,"M"
"1043",2001,"JOSHUA",10,"M"
"1044",2001,"MANUEL",10,"M"
"1045",2001,"MIECZYSŁAW",10,"M"
"1046",2001,"MIRON",10,"M"
"1047",2001,"PATRYCJUSZ",10,"M"
"1048",2001,"PHILIPP",10,"M"
"1049",2001,"ROCH",10,"M"
"1050",2001,"ROY",10,"M"
"1051",2001,"SAJMON",10,"M"
"1052",2001,"VIKTOR",10,"M"
"1053",2001,"ZACHARIASZ",10,"M"
"1054",2001,"ALI",9,"M"
"1055",2001,"BOLESŁAW",9,"M"
"1056",2001,"BRAIAN",9,"M"
"1057",2001,"DYMITR",9,"M"
"1058",2001,"GIUSEPPE",9,"M"
"1059",2001,"IAN",9,"M"
"1060",2001,"JOHN",9,"M"
"1061",2001,"KRISTIAN",9,"M"
"1062",2001,"KRZESIMIR",9,"M"
"1063",2001,"MARKO",9,"M"
"1064",2001,"MAX",9,"M"
"1065",2001,"OKTAWIUSZ",9,"M"
"1066",2001,"PHILLIP",9,"M"
"1067",2001,"ROGER",9,"M"
"1068",2001,"RYAN",9,"M"
"1069",2001,"SAMIR",9,"M"
"1070",2001,"TOM",9,"M"
"1071",2001,"VOLODYMYR",9,"M"
"1072",2001,"WAWRZYNIEC",9,"M"
"1073",2001,"ALBIN",8,"M"
"1074",2001,"BOHDAN",8,"M"
"1075",2001,"BRAYAN",8,"M"
"1076",2001,"DANIIL",8,"M"
"1077",2001,"ITAY",8,"M"
"1078",2001,"JAREMA",8,"M"
"1079",2001,"MAIK",8,"M"
"1080",2001,"OLEG",8,"M"
"1081",2001,"PAOLO",8,"M"
"1082",2001,"PASKAL",8,"M"
"1083",2001,"ROBERTO",8,"M"
"1084",2001,"AARON",7,"M"
"1085",2001,"ADRIEN",7,"M"
"1086",2001,"ANDREW",7,"M"
"1087",2001,"BASTIAN",7,"M"
"1088",2001,"CONRAD",7,"M"
"1089",2001,"DENIZ",7,"M"
"1090",2001,"DOMENICO",7,"M"
"1091",2001,"DUSTIN",7,"M"
"1092",2001,"ISLAM",7,"M"
"1093",2001,"JACK",7,"M"
"1094",2001,"KAJ",7,"M"
"1095",2001,"LORENZO",7,"M"
"1096",2001,"LUDWIK",7,"M"
"1097",2001,"LUKE",7,"M"
"1098",2001,"MIKE",7,"M"
"1099",2001,"MUSLIM",7,"M"
"1100",2001,"MYKYTA",7,"M"
"1101",2001,"NIKO",7,"M"
"1102",2001,"ORI",7,"M"
"1103",2001,"RAFAEL",7,"M"
"1104",2001,"RICARDO",7,"M"
"1105",2001,"RICHARD",7,"M"
"1106",2001,"ROBIN",7,"M"
"1107",2001,"SAMBOR",7,"M"
"1108",2001,"SEAN",7,"M"
"1109",2001,"TAL",7,"M"
"1110",2001,"VALENTINO",7,"M"
"1111",2001,"YANN",7,"M"
"1112",2001,"YUVAL",7,"M"
"1113",2001,"ZYGMUNT",7,"M"
"1114",2001,"AHMED",6,"M"
"1115",2001,"AKSEL",6,"M"
"1116",2001,"ALBERTO",6,"M"
"1117",2001,"ANDRII",6,"M"
"1118",2001,"ARTEM",6,"M"
"1119",2001,"BEN",6,"M"
"1120",2001,"DANIELE",6,"M"
"1121",2001,"EUGENIUSZ",6,"M"
"1122",2001,"FELIX",6,"M"
"1123",2001,"GABRIELE",6,"M"
"1124",2001,"IVO",6,"M"
"1125",2001,"KHAMZAT",6,"M"
"1126",2001,"MAKS",6,"M"
"1127",2001,"MARCUS",6,"M"
"1128",2001,"MARSEL",6,"M"
"1129",2001,"MARTYN",6,"M"
"1130",2001,"MATTIA",6,"M"
"1131",2001,"NATHAN",6,"M"
"1132",2001,"NAZAR",6,"M"
"1133",2001,"NOAH",6,"M"
"1134",2001,"NOEL",6,"M"
"1135",2001,"OREST",6,"M"
"1136",2001,"ORFEUSZ",6,"M"
"1137",2001,"PATRIK",6,"M"
"1138",2001,"PIETRO",6,"M"
"1139",2001,"RADOMIR",6,"M"
"1140",2001,"RAPHAEL",6,"M"
"1141",2001,"RICCARDO",6,"M"
"1142",2001,"RIKARDO",6,"M"
"1143",2001,"TIMOTHY",6,"M"
"1144",2001,"TOMER",6,"M"
"1145",2001,"TYCJAN",6,"M"
"1146",2001,"VINCENZO",6,"M"
"1147",2001,"WADIM",6,"M"
"1148",2001,"WILHELM",6,"M"
"1149",2001,"WŁODZIMIERZ",6,"M"
"1150",2001,"ALEXANDRE",5,"M"
"1151",2001,"ANDREA",5,"M"
"1152",2001,"ANDRIY",5,"M"
"1153",2001,"ANTHONY",5,"M"
"1154",2001,"ANTOINE",5,"M"
"1155",2001,"BARTEK",5,"M"
"1156",2001,"CARLOS",5,"M"
"1157",2001,"CZESŁAW",5,"M"
"1158",2001,"DANYLO",5,"M"
"1159",2001,"DARIAN",5,"M"
"1160",2001,"DARIO",5,"M"
"1161",2001,"DOMINIC",5,"M"
"1162",2001,"EDUARDO",5,"M"
"1163",2001,"ELIAS",5,"M"
"1164",2001,"ENRICO",5,"M"
"1165",2001,"GIACOMO",5,"M"
"1166",2001,"GREGORY",5,"M"
"1167",2001,"HERBERT",5,"M"
"1168",2001,"HIERONIM",5,"M"
"1169",2001,"ILLIA",5,"M"
"1170",2001,"JAMES",5,"M"
"1171",2001,"JEAN",5,"M"
"1172",2001,"JOEL",5,"M"
"1173",2001,"JOSEPH",5,"M"
"1174",2001,"JUAN",5,"M"
"1175",2001,"JUSTYN",5,"M"
"1176",2001,"KAI",5,"M"
"1177",2001,"KHALID",5,"M"
"1178",2001,"MATHIAS",5,"M"
"1179",2001,"MATHIEU",5,"M"
"1180",2001,"MATTHIAS",5,"M"
"1181",2001,"MAXYMILIAN",5,"M"
"1182",2001,"MICHEL",5,"M"
"1183",2001,"MIGUEL",5,"M"
"1184",2001,"MOHAMED",5,"M"
"1185",2001,"MYKOLA",5,"M"
"1186",2001,"NADAV",5,"M"
"1187",2001,"NATANAEL",5,"M"
"1188",2001,"NIKITA",5,"M"
"1189",2001,"NORMAN",5,"M"
"1190",2001,"OLEKSII",5,"M"
"1191",2001,"PAVLO",5,"M"
"1192",2001,"PIERRE",5,"M"
"1193",2001,"RAMI",5,"M"
"1194",2001,"RUBEN",5,"M"
"1195",2001,"TIM",5,"M"
"1196",2001,"WINCENTY",5,"M"
"1197",2001,"YURII",5,"M"
"1198",2001,"ZDZISŁAW",5,"M"
"1199",2001,"ZENON",5,"M"
"1200",2001,"JULIA",12347,"K"
"1201",2001,"NATALIA",11182,"K"
"1202",2001,"WIKTORIA",11172,"K"
"1203",2001,"ALEKSANDRA",10381,"K"
"1204",2001,"WERONIKA",7415,"K"
"1205",2001,"KAROLINA",6820,"K"
"1206",2001,"KLAUDIA",6693,"K"
"1207",2001,"PATRYCJA",5831,"K"
"1208",2001,"ZUZANNA",5380,"K"
"1209",2001,"PAULINA",5085,"K"
"1210",2001,"KATARZYNA",4907,"K"
"1211",2001,"MARTYNA",4648,"K"
"1212",2001,"ANNA",4426,"K"
"1213",2001,"OLIWIA",4118,"K"
"1214",2001,"DOMINIKA",3968,"K"
"1215",2001,"MAGDALENA",3908,"K"
"1216",2001,"KINGA",3138,"K"
"1217",2001,"KAMILA",2737,"K"
"1218",2001,"GABRIELA",2712,"K"
"1219",2001,"ALICJA",2640,"K"
"1220",2001,"MARTA",2631,"K"
"1221",2001,"AGATA",2463,"K"
"1222",2001,"SANDRA",2409,"K"
"1223",2001,"AGNIESZKA",2246,"K"
"1224",2001,"JOANNA",2186,"K"
"1225",2001,"NIKOLA",1973,"K"
"1226",2001,"DARIA",1965,"K"
"1227",2001,"MONIKA",1965,"K"
"1228",2001,"JUSTYNA",1761,"K"
"1229",2001,"MAJA",1748,"K"
"1230",2001,"MARIA",1737,"K"
"1231",2001,"MAŁGORZATA",1735,"K"
"1232",2001,"ANGELIKA",1708,"K"
"1233",2001,"IZABELA",1541,"K"
"1234",2001,"EMILIA",1466,"K"
"1235",2001,"ZOFIA",1259,"K"
"1236",2001,"SYLWIA",1165,"K"
"1237",2001,"EWA",1030,"K"
"1238",2001,"EWELINA",1026,"K"
"1239",2001,"LAURA",996,"K"
"1240",2001,"SARA",910,"K"
"1241",2001,"MILENA",893,"K"
"1242",2001,"ROKSANA",837,"K"
"1243",2001,"ADRIANNA",783,"K"
"1244",2001,"BARBARA",779,"K"
"1245",2001,"OLGA",693,"K"
"1246",2001,"JAGODA",651,"K"
"1247",2001,"MARCELINA",627,"K"
"1248",2001,"KORNELIA",552,"K"
"1249",2001,"MICHALINA",513,"K"
"1250",2001,"ANETA",474,"K"
"1251",2001,"HANNA",449,"K"
"1252",2001,"BEATA",448,"K"
"1253",2001,"URSZULA",437,"K"
"1254",2001,"DAGMARA",430,"K"
"1255",2001,"DOROTA",419,"K"
"1256",2001,"ANITA",408,"K"
"1257",2001,"NICOLE",390,"K"
"1258",2001,"KAJA",388,"K"
"1259",2001,"MARLENA",379,"K"
"1260",2001,"IGA",374,"K"
"1261",2001,"JULITA",373,"K"
"1262",2001,"KARINA",364,"K"
"1263",2001,"ELIZA",357,"K"
"1264",2001,"ANDŻELIKA",351,"K"
"1265",2001,"EDYTA",348,"K"
"1266",2001,"PAULA",293,"K"
"1267",2001,"NINA",290,"K"
"1268",2001,"MALWINA",285,"K"
"1269",2001,"IWONA",278,"K"
"1270",2001,"MARIKA",265,"K"
"1271",2001,"LIWIA",264,"K"
"1272",2001,"MAGDA",253,"K"
"1273",2001,"LIDIA",251,"K"
"1274",2001,"NICOLA",248,"K"
"1275",2001,"VANESSA",234,"K"
"1276",2001,"WIOLETTA",230,"K"
"1277",2001,"ELŻBIETA",226,"K"
"1278",2001,"ŻANETA",215,"K"
"1279",2001,"ŁUCJA",212,"K"
"1280",2001,"JOLANTA",210,"K"
"1281",2001,"ILONA",209,"K"
"1282",2001,"JESSICA",200,"K"
"1283",2001,"SABINA",191,"K"
"1284",2001,"SONIA",188,"K"
"1285",2001,"NADIA",176,"K"
"1286",2001,"WIOLETA",174,"K"
"1287",2001,"MARZENA",169,"K"
"1288",2001,"DIANA",166,"K"
"1289",2001,"AMELIA",165,"K"
"1290",2001,"MATYLDA",157,"K"
"1291",2001,"ADRIANA",148,"K"
"1292",2001,"JULIANNA",147,"K"
"1293",2001,"VICTORIA",147,"K"
"1294",2001,"LENA",145,"K"
"1295",2001,"POLA",142,"K"
"1296",2001,"ANTONINA",140,"K"
"1297",2001,"WANESSA",136,"K"
"1298",2001,"IZABELLA",131,"K"
"1299",2001,"MARIANNA",125,"K"
"1300",2001,"AMANDA",123,"K"
"1301",2001,"HELENA",122,"K"
"1302",2001,"RÓŻA",122,"K"
"1303",2001,"OLIVIA",118,"K"
"1304",2001,"ANASTAZJA",117,"K"
"1305",2001,"KLARA",117,"K"
"1306",2001,"FAUSTYNA",109,"K"
"1307",2001,"JOWITA",109,"K"
"1308",2001,"LUIZA",105,"K"
"1309",2001,"ESTERA",102,"K"
"1310",2001,"KRYSTYNA",101,"K"
"1311",2001,"ADA",99,"K"
"1312",2001,"KALINA",99,"K"
"1313",2001,"MARIOLA",96,"K"
"1314",2001,"WANESA",95,"K"
"1315",2001,"SAMANTA",94,"K"
"1316",2001,"ANIELA",92,"K"
"1317",2001,"RENATA",88,"K"
"1318",2001,"ROZALIA",86,"K"
"1319",2001,"ALINA",81,"K"
"1320",2001,"JADWIGA",74,"K"
"1321",2001,"OLIMPIA",72,"K"
"1322",2001,"NICOL",69,"K"
"1323",2001,"OKTAWIA",69,"K"
"1324",2001,"JUDYTA",68,"K"
"1325",2001,"LILIANA",65,"K"
"1326",2001,"MANUELA",64,"K"
"1327",2001,"AURELIA",63,"K"
"1328",2001,"CLAUDIA",62,"K"
"1329",2001,"DANIELA",61,"K"
"1330",2001,"BLANKA",60,"K"
"1331",2001,"NATASZA",58,"K"
"1332",2001,"DŻESIKA",56,"K"
"1333",2001,"INGA",56,"K"
"1334",2001,"TERESA",56,"K"
"1335",2001,"VIKTORIA",56,"K"
"1336",2001,"HONORATA",54,"K"
"1337",2001,"MICHELLE",54,"K"
"1338",2001,"NIKOL",54,"K"
"1339",2001,"ERYKA",51,"K"
"1340",2001,"IDA",51,"K"
"1341",2001,"BERNADETA",47,"K"
"1342",2001,"LUCYNA",46,"K"
"1343",2001,"MIRIAM",46,"K"
"1344",2001,"ELWIRA",45,"K"
"1345",2001,"MELANIA",45,"K"
"1346",2001,"ALEXANDRA",43,"K"
"1347",2001,"BOŻENA",42,"K"
"1348",2001,"JENNIFER",42,"K"
"1349",2001,"DANUTA",41,"K"
"1350",2001,"BOGUMIŁA",40,"K"
"1351",2001,"KONSTANCJA",39,"K"
"1352",2001,"ARLETA",38,"K"
"1353",2001,"BIANKA",38,"K"
"1354",2001,"MARTINA",38,"K"
"1355",2001,"NIKOLETTA",38,"K"
"1356",2001,"OLA",38,"K"
"1357",2001,"TATIANA",38,"K"
"1358",2001,"JESIKA",37,"K"
"1359",2001,"MAYA",37,"K"
"1360",2001,"PAMELA",36,"K"
"1361",2001,"ANGELA",35,"K"
"1362",2001,"SARAH",35,"K"
"1363",2001,"ALDONA",34,"K"
"1364",2001,"NATALIE",34,"K"
"1365",2001,"KASANDRA",33,"K"
"1366",2001,"MARITA",33,"K"
"1367",2001,"BRYGIDA",32,"K"
"1368",2001,"SOFIA",32,"K"
"1369",2001,"INEZ",31,"K"
"1370",2001,"MARCELA",31,"K"
"1371",2001,"ANDREA",30,"K"
"1372",2001,"MIRELLA",30,"K"
"1373",2001,"NOEMI",30,"K"
"1374",2001,"BERNADETTA",29,"K"
"1375",2001,"KSENIA",29,"K"
"1376",2001,"GLORIA",28,"K"
"1377",2001,"IRENA",28,"K"
"1378",2001,"LILIANNA",28,"K"
"1379",2001,"ADELA",27,"K"
"1380",2001,"VERONIKA",27,"K"
"1381",2001,"BOGNA",26,"K"
"1382",2001,"CAROLINE",26,"K"
"1383",2001,"TAMARA",26,"K"
"1384",2001,"CELINA",25,"K"
"1385",2001,"JAŚMINA",25,"K"
"1386",2001,"JESSIKA",25,"K"
"1387",2001,"INES",24,"K"
"1388",2001,"STEFANIA",24,"K"
"1389",2001,"GRAŻYNA",23,"K"
"1390",2001,"NIKOLINA",23,"K"
"1391",2001,"SIMONA",23,"K"
"1392",2001,"IZA",22,"K"
"1393",2001,"KORNELA",22,"K"
"1394",2001,"MAJKA",22,"K"
"1395",2001,"GRACJANA",21,"K"
"1396",2001,"MICHAELA",21,"K"
"1397",2001,"NIKOLETA",21,"K"
"1398",2001,"VERONICA",21,"K"
"1399",2001,"BOGUSŁAWA",20,"K"
"1400",2001,"DONATA",20,"K"
"1401",2001,"JANINA",20,"K"
